     time (sec)           x (m)           y (m)           z (m)        vx (m/s)        vy (m/s)        vz (m/s)
         55240.000000000000000       -6072360.104989756830037       -2264657.736435768660158       -2290880.959370464552194          -2330.734910185030003          -1025.364420942146126           7178.243690546091784
         55250.000000000000000       -6095294.134450379759073       -2274772.124150355346501       -2218958.942334282677621          -2256.023684516970661           -997.492287914465351           7206.012237313713740
         55260.000000000000000       -6117479.648165331222117       -2284607.171267520636320       -2146763.669997400604188          -2181.033304903199223           -969.496877522703585           7232.894176170603714
         55270.000000000000000       -6138913.900970440357924       -2294161.662322863005102       -2074304.025488327024505          -2105.773052158889186           -941.381654329751086           7258.886116028118522
         55280.000000000000000       -6159594.240683799609542       -2303434.416578064206988       -2001588.925282890908420          -2030.252242437346240           -913.150098864072220           7283.984778219168220
         55290.000000000000000       -6179518.108468131162226       -2312424.288177329115570       -1928627.318085757084191          -1954.480227611814598           -884.805707066197783           7308.186996185479074
         55300.000000000000000       -6198683.039166878908873       -2321130.166299775708467       -1855428.183697970351204          -1878.466392434566842           -856.351989873734851           7331.489716827307348
         55310.000000000000000       -6217086.661636108532548       -2329550.975306631065905       -1782000.531884858384728          -1802.220154204299661           -827.792472702213672           7353.890000505979515
         55320.000000000000000       -6234726.699070410802960       -2337685.674884202890098       -1708353.401245101820678          -1725.750962553899853           -799.130695062030782           7375.385020862961937
         55330.000000000000000       -6251600.969297738745809       -2345533.260181312914938       -1634495.858060381840914          -1649.068295270340059           -770.370209909379355           7395.972067004380733
         55340.000000000000000       -6267707.385081606917083       -2353092.761943314224482       -1560436.995156030170619          -1572.181660548254058           -741.514583436696057           7415.648541795493657
         55350.000000000000000       -6283043.954392355866730       -2360363.246639296412468       -1486185.930743680801243          -1495.100592182504215           -712.567394207231018           7434.411964459372030
         55360.000000000000000       -6297608.780686108395457       -2367343.816587558481842       -1411751.807276494568214          -1417.834652242581342           -683.532233251319894           7452.259968456528441
         55370.000000000000000       -6311400.063146607019007       -2374033.610071909148246       -1337143.790281089022756          -1340.393425301233037           -654.412702800419197           7469.190304744495734
         55380.000000000000000       -6324416.096931807696819       -2380431.801456351764500       -1262371.067199061159045          -1262.786520614152323           -625.212416429085465           7485.200839885034839
         55390.000000000000000       -6336655.273401425220072       -2386537.601293474435806       -1187442.846221873536706          -1185.023569325762310           -595.934998266735988           7500.289557350612085
         55400.000000000000000       -6348116.080333857797086       -2392350.256428693886846       -1112368.355122040025890          -1107.114223659569234           -566.584082625138876           7514.454557515778106
         55410.000000000000000       -6358797.102134668268263       -2397869.050101371947676       -1037156.840085904113948          -1029.068156219933371           -537.163313751976716           7527.694057561771842
         55420.000000000000000       -6368697.020019082352519       -2403093.302036479115486        -961817.564534454257227           -950.895056749110381           -507.676344652691682           7540.006393020143150
         55430.000000000000000       -6377814.612187090329826       -2408022.368533021770418        -886359.807945030508563           -872.604632192843837           -478.126837045144896           7551.390017124083897
         55440.000000000000000       -6386148.753990893252194       -2412655.642549729906023        -810792.864674692624249           -794.206605525224745           -448.518460950037138           7561.843500967360342
         55450.000000000000000       -6393698.418078656308353       -2416992.553781158290803        -735126.042774028261192           -715.710713331005422           -418.854893699954118           7571.365534405197650
         55460.000000000000000       -6400462.674538239836693       -2421032.568734853528440        -659368.662807545042597           -637.126706054809233           -389.139820162153853           7579.954925290992833
         55470.000000000000000       -6406440.691026939079165       -2424775.190803852863610        -583530.056670604040846           -558.464346569484860           -359.376932273764169           7587.610599782829013
         55480.000000000000000       -6411631.732869963161647       -2428219.960324529558420        -507619.566394885885529           -479.733406430273874           -329.569927239815286           7594.331603876157715
         55490.000000000000000       -6416035.163155387155712       -2431366.454634108114988        -431646.542958173260558           -400.943666370551739           -299.722507939756099           7600.117102461507784
         55500.000000000000000       -6419650.442834591493011       -2434214.288134368602186        -355620.345101910061203           -322.104916744347406           -269.838383524534493           7604.966378586454084
         55510.000000000000000       -6422477.130773650482297       -2436763.112329158931971        -279550.338130329968408           -243.226951767267366           -239.921266282282517           7608.878835819706183
         55520.000000000000000       -6424514.883824174292386       -2439012.615876781754196        -203445.892722794582369           -164.319572626146936           -209.974873820862996           7611.853996125530102
         55530.000000000000000       -6425763.456863857805729       -2440962.524626931641251        -127316.383740123288590            -85.392583574143742           -180.002926994490053           7613.891501200432685
         55540.000000000000000       -6426222.702819103375077       -2442612.601649276912212         -51171.189026014792034             -6.455790534794320           -150.009149307121390           7614.991112481186974
         55550.000000000000000       -6425892.572691566310823       -2443962.647268672008067          24980.311784009947587             72.480998513311732           -119.997267580386819           7615.152710481841495
         55560.000000000000000       -6424773.115556584671140       -2445012.499085276387632         101128.738458876818186            151.407976509141406            -89.971010333739500           7614.376295462631788
         55570.000000000000000       -6422864.478551620617509       -2445762.031991835683584         177264.711368480901001            230.315338202812853            -59.934107568001608           7612.661987220572883
         55580.000000000000000       -6420166.906860056333244       -2446211.158192477189004         253378.852675355330575            309.193280535428642            -29.890290989501178           7610.010024791950855
         55590.000000000000000       -6416680.743665750138462       -2446359.827204511500895         329461.787532651505899            388.032005876573180              0.156707933784492           7606.420766951449878
         55600.000000000000000       -6412406.430113433860242       -2446208.025870127603412         405504.145275289949495            466.821720899754382             30.203156562208257           7601.894691517641149
         55610.000000000000000       -6407344.505236857570708       -2445755.778348102699965         481496.560615007882006            545.552640508771447             60.245323631576902           7596.432395882477977
         55620.000000000000000       -6401495.605884830467403       -2445003.146109567489475         557429.674833073280752            624.214987430994825             90.279478367077374           7590.034596516524289
         55630.000000000000000       -6394860.466626739129424       -2443950.227922598365694         633294.136970991967246            702.798994597829278            120.301891851837098           7582.702129027521551
         55640.000000000000000       -6387439.919652711600065       -2442597.159838702529669         709080.605021041934378            781.294905554959087            150.308836747652663           7574.435947885028327
         55650.000000000000000       -6379234.894648724235594       -2440944.115163763985038         784779.747114209574647            859.692977152467847            180.296589002457523           7565.237126364871983
         55660.000000000000000       -6370246.418686063960195       -2438991.304449346847832         860382.242706481367350            937.983477462358792            210.261425231560480           7555.106856243215589
         55670.000000000000000       -6360475.616049131378531       -2436738.975434179417789         935878.783764394000173           1016.156693381466084            240.199629028361244           7544.046447714032183
         55680.000000000000000       -6349923.708107559941709       -2434187.413034972734749        1011260.075948010664433           1094.202923966899561            270.107483930665751           7532.057329217130246
         55690.000000000000000       -6338592.013128540478647       -2431336.939287597313523        1086516.839790541445836           1172.112489019606983            299.981280871304762           7519.141046999960054
         55700.000000000000000       -6326481.946091753430665       -2428187.913298380561173        1161639.811876291176304           1249.875726722872741            329.817315152153128           7505.299264959977336
         55710.000000000000000       -6313595.018494741059840       -2424740.731193769257516        1236619.746015266748145           1327.482995596759793            359.611887566014900           7490.533764332833925
         55720.000000000000000       -6299932.838150666095316       -2420995.826071517542005        1311447.414417076855898           1404.924674923641078            389.361303914313794           7474.846443591534808
         55730.000000000000000       -6285497.108952068723738       -2416953.667923875153065        1386113.608856897568330           1482.191168529282777            419.061878218486356           7458.239317601520270
         55740.000000000000000       -6270289.630650843493640       -2412614.763588693458587        1460609.141845461446792           1559.272902438374103            448.709929127938040           7440.714518155552469
         55750.000000000000000       -6254312.298598008230329       -2407979.656664443202317        1534924.847788054263219           1636.160329864442247            478.301784629649433           7422.274292640380736
         55760.000000000000000       -6237567.103482701815665       -2403048.927434245590121        1609051.584143724525347           1712.843930437295057            507.833780188821663           7402.921004200410607
         55770.000000000000000       -6220056.131057343445718       -2397823.192783266771585        1682980.232578196329996           1789.314212029574264            537.302259893929318           7382.657131162343831
         55780.000000000000000       -6201781.561851873062551       -2392303.106114292051643        1756701.700116328429431           1865.561711673294212            566.703576483968391           7361.485266768061592
         55790.000000000000000       -6182745.670877629891038       -2386489.357261824421585        1830206.920290162554011           1941.576996534151704            596.034091360883394           7339.408118951654615
         55800.000000000000000       -6162950.827311024069786       -2380382.672390752937645        1903486.854278569808230           2017.350666309706185            625.290176671356676           7316.428509282475716
         55810.000000000000000       -6142399.494161165319383       -2373983.813884032424539        1976532.492039872566238           2092.873354451164232            654.468215909241621           7292.549372367125216
         55820.000000000000000       -6121094.227945267222822       -2367293.580257016234100        2049334.853452797280625           2168.135727240201504            683.564600978073713           7267.773756825821692
         55830.000000000000000       -6099037.678330261260271       -2360312.806033329106867        2121884.989438026212156           2243.128487792694159            712.575737039789601           7242.104822909281211
         55840.000000000000000       -6076232.587771357037127       -2353042.361630397848785        2194173.983080536592752           2317.842375743010962            741.498040563223753           7215.545843013239391
         55850.000000000000000       -6052681.791138119064271       -2345483.153239981271327        2266192.950747211929411           2392.268168756907016            770.327940279453856           7188.100200924796809
         55860.000000000000000       -6028388.215328658930957       -2337636.122703431174159        2337933.043196579907089           2466.396683726155061            799.061877644468836           7159.771391265421698
         55870.000000000000000       -6003354.878873197361827       -2329502.247386961709708        2409385.446688035503030           2540.218777719997433            827.696306756023205           7130.563019199536939
         55880.000000000000000       -5977584.891519759781659       -2321082.540037930477411        2480541.384076450951397           2613.725349881955026            856.227696431785148           7100.478799009949398
         55890.000000000000000       -5951081.453816393390298       -2312378.048655627761036        2551392.115910795982927           2686.907341651828119            884.652528489839483           7069.522554620224582
         55900.000000000000000       -5923847.856676115654409       -2303389.856343855615705        2621928.941519222222269           2759.755738611639572            912.967299836046550           7037.698218121991886
         55910.000000000000000       -5895887.480930668301880       -2294119.081159218680114        2692143.200088728219271           2832.261571502337119            941.168522725167350           7005.009829230070864
         55920.000000000000000       -5867203.796877400949597       -2284566.875968331471086        2762026.271744766738266           2904.415916943424691            969.252723869340571           6971.461535363826442
         55930.000000000000000       -5837800.363808730617166       -2274734.428280837833881        2831569.578614205121994           2976.209899187613246            997.216446988633948           6937.057589838589593
         55940.000000000000000       -5807680.829536259174347       -2264622.960098980460316        2900764.585892824921757           3047.634690603456420           1025.056250962221611           6901.802352442464326
         55950.000000000000000       -5776848.929898619651794       -2254233.727741904556751        2969602.802895012777299           3118.681513330264806           1052.768712549463316           6865.700287499254955
         55960.000000000000000       -5745308.488263332284987       -2243568.021686656400561        3038075.784106839448214           3189.341639875710371           1080.350424534541162           6828.755964421769022
         55970.000000000000000       -5713063.415013479068875       -2232627.166383961215615        3106175.130222123581916           3259.606394610247207           1107.797998425740616           6790.974055764655532
         55980.000000000000000       -5680117.707027112133801       -2221412.520090592093766        3173892.489182061050087           3329.467154476452379           1135.108062605795567           6752.359337735334520
         55990.000000000000000       -5646475.447143833152950       -2209925.474679075647146        3241219.557197199668735           3398.915350315306114           1162.277264786208661           6712.916688367731695
         56000.000000000000000       -5612140.803621895611286       -2198167.455454231705517        3308148.079768840223551           3467.942467751672211           1189.302271175974283           6672.651087450202795
         56010.000000000000000       -5577118.029584906995296       -2186139.920962913427502        3374669.852700827177614           3536.540048268373994           1216.179767229471054           6631.567615592763104
         56020.000000000000000       -5541411.462458162568510       -2173844.362799536436796        3440776.723103928379714           3604.699690226274924           1242.906458051690379           6589.671453466167804
         56030.000000000000000       -5505025.523394544608891       -2161282.305407464504242        3506460.590393092948943           3672.413049874352964           1269.479068800104415           6546.967881030409444
         56040.000000000000000       -5467964.716691120527685       -2148455.305876667611301        3571713.407275541685522           3739.671842347898746           1295.894345082397876           6503.462276754035884
         56050.000000000000000       -5430233.629194824956357       -2135364.953737059142441        3636527.180732832755893           3806.467842658268637           1322.149053351397697           6459.160116822326017
         56060.000000000000000       -5391836.929699090309441       -2122012.870748199056834        3700893.972993495874107           3872.792886670891676           1348.239981295857206           6414.066974336528801
         56070.000000000000000       -5352779.368330302648246       -2108400.710684931371361        3764805.902498407755047           3938.638872073940092           1374.163938228111874           6368.188518502688567
         56080.000000000000000       -5313065.775925013236701       -2094530.159119314281270        3828255.144857353530824           4003.997759336235049           1399.917755467892221           6321.530513811184392
         56090.000000000000000       -5272701.063396651297808       -2080402.933204383589327        3891233.933800517581403           4068.861572715113653           1425.498286079724721           6274.098819478308542
         56100.000000000000000       -5231690.221094972454011       -2066020.781432484975085        3953734.562112094834447           4133.222400969284536           1450.902407708563260           6225.899387563594246
         56110.000000000000000       -5190038.318153047002852       -2051385.483422867720947        4015749.382569471374154           4197.072398649354909           1476.127019064271963           6176.938263761448070
         56120.000000000000000       -5147750.501828551292419       -2036498.849674556404352        4077270.808860305231065           4260.403786626261535           1501.169044207552815           6127.221584917654582
         56130.000000000000000       -5104831.996831664815545       -2021362.721346375066787        4138291.316504653077573           4323.208853460208957           1526.025428734084926           6076.755579838025369
         56140.000000000000000       -5061288.104648951441050       -2005978.969996538246050        4198803.443752809427679           4385.479955697286641           1550.693145304362815           6025.546566378937314
         56150.000000000000000       -5017124.202853242866695       -1990349.497358465800062        4258799.792490002699196           4447.209519442687451           1575.169188313714358           5973.600952755694379
         56160.000000000000000       -4972345.744409958831966       -1974476.235072110546753        4318273.029116564430296           4508.390040520106595           1599.450580000912851           5920.925234461900800
         56170.000000000000000       -4926958.256968670524657       -1958361.144454427529126        4377215.885435596108437           4569.014086086338466           1623.534364980410146           5867.525995527476880
         56180.000000000000000       -4880967.342152568511665       -1942006.216222067130730        4435621.159514330327511           4629.074294714780081           1647.417616476571993           5813.409905439485556
         56190.000000000000000       -4834378.674833618104458       -1925413.470251734135672        4493481.716551578603685           4688.563377966792359           1671.097431219572854           5758.583720188483312
         56200.000000000000000       -4787198.002402556128800       -1908584.955312957521528        4550790.489727097563446           4747.474120759625293           1694.570933264478754           5703.054280073115478
         56210.000000000000000       -4739431.144031425938010       -1891522.748792688129470        4607540.481039737351239           4805.799382177890948           1717.835274374042456           5646.828508744189094
         56220.000000000000000       -4691083.989923207089305       -1874228.956447182921693        4663724.762147376313806           4863.532096791150252           1740.887630714157240           5589.913413521767325
         56230.000000000000000       -4642162.500558738596737       -1856705.712117851246148        4719336.475184721872211           4920.665274804020555           1763.725207851113964           5532.316082785917388
         56240.000000000000000       -4592672.705934713594615       -1838955.177446629386395        4774368.833573127165437           4977.192003053191002           1786.345239552811790           5474.043685530525181
         56250.000000000000000       -4542620.704789259470999       -1820979.541622390504926        4828815.122832315973938           5033.105446242292601           1808.744984867773837           5415.103471517138132
         56260.000000000000000       -4492012.663827031850815       -1802781.021073518320918        4882668.701364283449948           5088.398846863110521           1830.921734365483644           5355.502768183627268
         56270.000000000000000       -4440854.816928973421454       -1784361.859209005488083        4935923.001245945692062           5143.065526879051504           1852.872803919304715           5295.248981954727242
         56280.000000000000000       -4389153.464362762868404       -1765724.326105852145702        4988571.528992624022067           5197.098887509019733           1874.595541602648154           5234.349594867504493
         56290.000000000000000       -4336914.971977917477489       -1746870.718243871117011        5040607.866330352611840           5250.492410925054173           1896.087321324257800           5172.812165955521778
         56300.000000000000000       -4284145.770401083864272       -1727803.358187360921875        5092025.670939614064991           5303.239659964640850           1917.345549848487508           5110.644327757700921
         56310.000000000000000       -4230852.354217601940036       -1708524.594313638051972        5142818.677206302993000           5355.334279850520943           1938.367660289159858           5047.853787794698292
         56320.000000000000000       -4177041.281151412520558       -1689036.800499896518886        5192980.696948511525989           5406.769998005257548           1959.151118083429765           4984.448325398063389
         56330.000000000000000       -4122719.171237272676080       -1669342.375811392441392        5242505.620134558528662           5457.540624963106893           1979.693419585499896           4920.435791263179453
         56340.000000000000000       -4067892.705981847830117       -1649443.744223152752966        5291387.415603225119412           5507.640055606202623           1999.992088816886053           4855.824107781157181
         56350.000000000000000       -4012568.627526143565774       -1629343.354285363806412        5339620.131753334775567           5557.062268733263409           2020.044684173478799           4790.621265428626430
         56360.000000000000000       -3956753.737792683299631       -1609043.678839030442759        5387197.897243744693696           5605.801328888134776           2039.848791615861273           4724.835324527723060
         56370.000000000000000       -3900454.897634114138782       -1588547.214689416810870        5434114.921665849164128           5653.851385941880835           2059.402030836563426           4658.474411775869157
         56380.000000000000000       -3843679.025973707903177       -1567856.482280985219404        5480365.496208190917969           5701.206675970329343           2078.702053749273546           4591.546719849026886
         56390.000000000000000       -3786433.098935544956475       -1546974.025405873544514        5525943.994323289021850           5747.861522547670575           2097.746541112084742           4524.060507882962156
         56400.000000000000000       -3728724.148974556010216       -1525902.410868301289156        5570844.872368056327105           5793.810336260785334           2116.533208175269010           4456.024098064002828
         56410.000000000000000       -3670559.263999242335558       -1504644.228163453517482        5615062.670239145867527           5839.047615844495340           2135.059801903352763           4387.445875827545024
         56420.000000000000000       -3611945.586490889545530       -1483202.089143611025065        5658592.011992949992418           5883.567948318731396           2153.324103016265326           4318.334287943328491
         56430.000000000000000       -3552890.312609737738967       -1461578.627716506365687        5701427.606470421887934           5927.366010486000960           2171.323921953781792           4248.697843378990001
         56440.000000000000000       -3493400.691305018030107       -1439776.499500336823985        5743564.247892292216420           5970.436568186725708           2189.057104556991817           4178.545109685423995
         56450.000000000000000       -3433484.023416164331138       -1417798.381494008703157        5784996.816451163962483           6012.774477489752826           2206.521529236790684           4107.884713296632071
         56460.000000000000000       -3373147.660769711714238       -1395646.971745655639097        5825720.278892237693071           6054.374685030823457           2223.715107783310941           4036.725338149504751
         56470.000000000000000       -3312399.005270849913359       -1373324.989017701009288        5865729.689083142206073           6095.232228479105288           2240.635785562399633           3965.075724583148713
         56480.000000000000000       -3251245.507994434330612       -1350835.172440065536648        5905020.188566897064447           6135.342236626661361           2257.281542909253403           3892.944667627829404
         56490.000000000000000       -3189694.668260268401355       -1328180.281194826588035        5943587.007121737115085           6174.699931094447493           2273.650391102140020           3820.341018042049200
         56500.000000000000000       -3127754.032716959249228       -1305363.094161323038861        5981425.463289618492126           6213.300625136949748           2289.740377961697050           3747.273678467870923
         56510.000000000000000       -3065431.194413031917065       -1282386.409579164581373        6018530.964905583299696           6251.139725166282005           2305.549584426171805           3673.751604170724477
         56520.000000000000000       -3002733.791871306020766       -1259253.044695374788716        6054899.009606818668544           6288.212730369696146           2321.076127104339321           3599.783800698669438
         56530.000000000000000       -2939669.508153582457453       -1235965.835423386655748        6090525.185338748618960           6324.515233698986776           2336.318156659457145           3525.379323722342178
         56540.000000000000000       -2876246.069922639057040       -1212527.635996059514582        6125405.170848035253584           6360.042922056753014           2351.273858568240485           3450.547277628412303
         56550.000000000000000       -2812471.246500564739108       -1188941.318616735748947        6159534.736164462752640           6394.791576672007977           2365.941453271258979           3375.296814430543236
         56560.000000000000000       -2748352.848924641031772       -1165209.773108987603337        6192909.743071167729795           6428.757073454333295           2380.319196346027184           3299.637132668244703
         56570.000000000000000       -2683898.728995467070490       -1141335.906569259008393        6225526.145567881874740           6461.935383598192857           2394.405378094725620           3223.577476633631704
         56580.000000000000000       -2619116.778329915367067       -1117322.643003643956035        6257379.990313910879195           6494.322573187351736           2408.198325365297478           3147.127134338616997
         56590.000000000000000       -2554014.927402983419597       -1093172.922977252164856        6288467.417069138027728           6525.914804259188713           2421.696400014883693           3070.295437370807122
         56600.000000000000000       -2488601.144587446004152       -1068889.703263120725751        6318784.659123617224395           6556.708335156530666           2434.897999084517778           2993.091759798301609
         56610.000000000000000       -2422883.435195713303983       -1044475.956474751234055        6348328.043708883225918           6586.699520045776808           2447.801556534369411           2915.525516158662867
         56620.000000000000000       -2356869.840510611422360       -1019934.670716071035713        6377093.992408350110054           6615.884810296692194           2460.405541262492534           2837.606161598931067
         56630.000000000000000       -2290568.436821765732020        -995268.849211881635711        6405079.021546811796725           6644.260753686741737           2472.708459314200809           2759.343189578993133
         56640.000000000000000       -2223987.334449924528599        -970481.509954857174307        6432279.742579153738916           6671.823995811904751           2484.708851973993205           2680.746131980541577
         56650.000000000000000       -2157134.676777765620500        -945575.685334068490192        6458692.862458345480263           6698.571279231390690           2496.405297885715754           2601.824556847566782
         56660.000000000000000       -2090018.639267838792875        -920554.421778260031715        6484315.184002299793065           6724.499444904640768           2507.796411226838245           2522.588068452288553
         56670.000000000000000       -2022647.428485566982999        -895420.779387187329121        6509143.606242829933763           6749.605431585069709           2518.880843279755481           2443.046305350781040
         56680.000000000000000       -1955029.281117667909712        -870177.831564299762249        6533175.124765512533486           6773.886276372419161           2529.657282062518789           2363.208939584494601
         56690.000000000000000       -1887172.462986889528111        -844828.664648619480431        6556406.832039290107787           6797.339114967637215           2540.124452444012149           2283.085675591878044
         56700.000000000000000       -1819085.268067888682708        -819376.377541922847740        6578835.917732636444271           6819.961181611540269           2550.281116669943458           2202.686248875284036
         56710.000000000000000       -1750776.017491491045803        -793824.081345990416594        6600459.669025841169059           6841.749810258676916           2560.126073206162800           2122.020425659074135
         56720.000000000000000       -1682253.058556092670187        -768174.898988559260033        6621275.470905456691980           6862.702433880243916           2569.658158121478664           2041.098001042761780
         56730.000000000000000       -1613524.763732163701206        -742431.964850075426511        6641280.806450290605426           6882.816584991308446           2578.876244771271558           1959.928798154398919
         56740.000000000000000       -1544599.529666793532670        -716598.424390722415410        6660473.257105897180736           6902.089895866649385           2587.779243898533423           1878.522667055513011
         56750.000000000000000       -1475485.776184503221884        -690677.433775847079232        6678850.502948583103716           6920.520098748838791           2596.366103732363626           1796.889483641822380
         56760.000000000000000       -1406191.945286439033225        -664672.159500571549870        6696410.322938255034387           6938.105026047840511           2604.635810083374054           1715.039148542138946
         56770.000000000000000       -1336726.500148714752868        -638585.778013882692903        6713150.595160012133420           6954.842610531783066           2612.587386435858207           1632.981586016188658
         56780.000000000000000       -1267097.924116492271423        -612421.475340913748369        6729069.297055265866220           6970.730885509565269           2620.219894037036738           1550.726742847194146
         56790.000000000000000       -1197314.719698671484366        -586182.446705247857608        6744164.505641197785735           6985.767985003820286           2627.532431982714570           1468.284587234865739
         56800.000000000000000       -1127385.407562511274591        -559871.896147659048438        6758434.397718177177012           6999.952143646233708           2634.524137560430972           1385.665107555597842
         56810.000000000000000       -1057318.525520645780489        -533493.036148953833617        6771877.250068876892328           7013.281697384636573           2641.194185778508654           1302.878311532261478
         56820.000000000000000        -987122.627516660373658        -507049.087252533354331        6784491.439645961858332           7025.755083849823677           2647.541789268225330           1219.934225172690503
         56830.000000000000000        -916806.282619651290588        -480543.277677484613378        6796275.443744433112442           7037.370840958492408           2653.566199774829329           1136.842891003691420
         56840.000000000000000        -846378.074004796100780        -453978.842941601760685        6807227.840167813003063           7048.127609057924019           2659.266706359999716           1053.614367792650455
         56850.000000000000000        -775846.597943396423943        -427359.025473570043687        6817347.307379065081477           7058.024129084568813           2664.642637234736412            970.258728672803272
         56860.000000000000000        -705220.462782063637860        -400687.074235131789465        6826632.624643913470209           7067.059244555533951           2669.693358142211764            886.786060691229636
         56870.000000000000000        -634508.287930547841825        -373966.244331990194041        6835082.672159662470222           7075.231899844724467           2674.418274003256101            803.206463098915947
         56880.000000000000000        -563718.702838977216743        -347199.796634803700726        6842696.431175757199526           7082.541142007873532           2678.816827461369940            719.530046734437292
         56890.000000000000000        -492860.345982720900793        -320390.997390680306125        6849472.984100759029388           7088.986119376006172           2682.888500198496786            635.766932505501245
         56900.000000000000000        -421941.863843912491575        -293543.117837365949526        6855411.514598977752030           7094.566082271788218           2686.632812417930381            551.927250451691748
         56910.000000000000000        -350971.909889041155111        -266659.433819276164286        6860511.307676423341036           7099.280383230660846           2690.049322739693707            468.021138638063121
         56920.000000000000000        -279959.143547298619524        -239743.225403454824118        6864771.749755040742457           7103.128477142277916           2693.137628135027626            384.058742006781642
         56930.000000000000000        -208912.229192360449815        -212797.776490776217543        6868192.328735407441854           7106.109920477260857           2695.897364659505456            300.050211182159956
         56940.000000000000000        -137839.835122493503150        -185826.374428240698762        6870772.634048512205482           7108.224371832580800           2698.328207029376699            216.005701423386711
         56950.000000000000000         -66750.632536458695540        -158832.309625226538628        6872512.356696297414601           7109.471592299090844           2700.429868285897555            131.935371480319304
         56960.000000000000000           4346.705485566357311        -131818.875163995660841        6873411.289281079545617           7109.851444667635405           2702.202100566762056             47.849382486141145
         56970.000000000000000          75443.505002430349123        -104789.366412885821774        6873469.326023730449378           7109.363893939353147           2703.644694619822076            -36.242103163859070
         56980.000000000000000         146531.092233487317571         -77747.080639115098165        6872686.462770739570260           7108.009007180074150           2704.757479925845018           -120.328922925782408
         56990.000000000000000         217600.794578533881577         -50695.316620785299165        6871062.796990262344480           7105.786953432180781           2705.540324774076453           -204.400915204005713
         57000.000000000000000         288643.941637936921325         -23637.374260009444697        6868598.527756915427744           7102.698003764158784           2705.993136146724737           -288.447920479044569
         57010.000000000000000         359651.866232328349724           3423.445805886581184        6865293.955725803971291           7098.742531098038853           2706.115859906043170           -372.459782370202788
         57020.000000000000000         430615.905421699513681          30483.842589199204667        6861149.483094772323966           7093.921010379392101           2705.908480337043784           -456.426348850542638
         57030.000000000000000         501527.401523443288170          57540.515142307645874        6856165.613556858152151           7088.234018146943527           2705.371020898684037           -540.337473146454954
         57040.000000000000000         572377.703129561967216          84590.162942499227938        6850342.952240628190339           7081.682232789140471           2704.503543361890934           -624.183015056543809
         57050.000000000000000         643158.166123841423541         111629.486279927645228        6843682.205640204250813           7074.266434232727079           2703.306148427762764           -707.952841868521773
         57060.000000000000000         713860.154697168152779         138655.186646988411667        6836184.181534974835813           7065.987503935176392           2701.778975664754398           -791.636829462501623
         57070.000000000000000         784475.042362011503428         165663.967123317910591        6827849.788897421211004           7056.846424807590665           2699.922203149932557           -875.224863483706486
         57080.000000000000000         854994.212966615334153         192652.532761650829343        6818680.037790259346366           7046.844281017701178           2697.736047453961874           -958.706840401475688
         57090.000000000000000         925409.061707088723779         219617.590975510276621        6808676.039253484457731           7035.982257975666471           2695.220764039994719          -1042.072668503131581
         57100.000000000000000         995710.996139252907597         246555.851926067232853        6797839.005180315114558           7024.261642190552266           2692.376646972369144          -1125.312269032181348
         57110.000000000000000        1065891.437187851173803         273464.028906152059790        6786170.248182250186801           7011.683820981429562           2689.204028658078187          -1208.415577257065934
         57120.000000000000000        1135941.820157118141651         300338.838728211529087        6773671.181443536654115           6998.250282666105704           2685.703280361697125          -1291.372543521832768
         57130.000000000000000        1205853.595735070761293         327177.002107056847308        6760343.318565470166504           6983.962616003004769           2681.874811563551702          -1374.173134294591364
         57140.000000000000000        1275618.231002943357453         353975.244047460262664        6746188.273399000056088           6968.822510526008045           2677.719070508978348          -1456.807333295998660
         57150.000000000000000        1345227.210436494322494         380730.294226398458704        6731207.759868105873466           6952.831755851061644           2673.236543613068534          -1539.265142441914804
         57160.000000000000000        1414672.036911557894200         407438.887379309453536        6715403.591780953109264           6935.992242116732086           2668.427755949728180          -1621.536583077909199
         57170.000000000000000        1483944.232704335590824         434097.763682963210158        6698777.682631609961390           6918.305959358598557           2663.293270819646750          -1703.611696895706018
         57180.000000000000000        1553035.340489541180432         460703.669138165831100        6681332.045391692779958           6899.774997293345223           2657.833689751641487          -1785.480546920657389
         57190.000000000000000        1621936.924340019002557         487253.355953650898300        6663068.792289813980460           6880.401545625712060           2652.049652702990443          -1867.133218822474191
         57200.000000000000000        1690640.570722470991313         513743.582928415271454        6643990.134581391699612           6860.187893496130528           2645.941837809075423          -1948.559821785678878
         57210.000000000000000        1759137.889491756213829         540171.115833708085120        6624098.382307822816074           6839.136429390695412           2639.510961386836698          -2029.750489616024879
         57220.000000000000000        1827420.514884184114635         566532.727794901351444        6603395.944044723175466           6817.249640951704350           2632.757777885242376          -2110.695381801813255
         57230.000000000000000        1895480.106506780954078         592825.199672043439932        6581885.326640203595161           6794.530114783081444           2625.683079834118871          -2191.384684574150924
         57240.000000000000000        1963308.350326969521120         619045.320440814597532        6559569.134941792115569           6770.980536249012403           2618.287697790833136          -2271.808611971848677
         57250.000000000000000        2030896.959658450447023         645189.887572260224260        6536450.071513256058097           6746.603689266878064           2610.572500285133628          -2351.957406906331471
         57260.000000000000000        2098237.676146422047168         671255.707412521354854        6512530.936340279877186           6721.402456093063847           2602.538393761710722          -2431.821342230674418
         57270.000000000000000        2165322.270749974064529         697239.595560944871977        6487814.626524799503386           6695.379817214633476           2594.186322479636146          -2511.390721941651918
